"","log2FoldChange","pvalue","padj","meanTPM_E5","meanTPM_L5"
"F2rl2",-3.04856002580533,1.47662865862424e-22,1.11927312069927e-20,8.15838727072871,0.921425220727817
"Ppfibp1",2.874456671883,1.48971992070614e-22,1.12485313397319e-20,0.341853449896192,2.56605824696113
"Tnfsf11",6.49309685893433,1.58575475490464e-22,1.19277920874666e-20,0.0189734391182665,1.82380786229729
"Rora",-3.41862403548834,1.59594910228811e-22,1.19586537313436e-20,11.0419336293692,0.871812384955505
"Car1",-8.37092459566017,2.73762633044229e-22,2.04353916803205e-20,8.52572392233858,0.0848789884568124
"Ermap",-4.27091113356861,2.81792730338352e-22,2.09551321287974e-20,2.61607372303254,0.0879672537546502
"Igkv1-135",-4.41016720561583,3.11558774812547e-22,2.30812145929053e-20,26.3633380397927,1.14947702687162
"Atf3",4.09157248140748,3.21343888310493e-22,2.3716628628991e-20,0.111262300532517,1.93643636931587
"Gpatch4",1.63548461317107,3.27716703080823e-22,2.40963832018079e-20,8.54243047794291,27.035610117641
"Olfr1388",1.93010278359274,4.15292710390241e-22,3.04217406357508e-20,2.49385310115627,9.36325338760197
"Nt5e",3.57913185770871,4.24305337218022e-22,3.09664029006105e-20,2.50287991567657,31.9684953459853
"Fam78a",-1.49337940506368,5.01593588958544e-22,3.64714271793857e-20,23.9514895292993,8.17582787832719
"Ncs1",5.51135966362844,7.5772029142919e-22,5.48913828831655e-20,0.0157358263420074,0.781921855383878
"Hmox1",-2.56476471905439,1.08591054774631e-21,7.83771907108661e-20,47.5411748092822,7.39529842190112
"Selplg",-1.87089218535173,1.13043648468269e-21,8.12920478655329e-20,813.219396000715,213.737222289654
"Gm49392",-3.2764355417553,1.25013838611191e-21,8.9571959110033e-20,5.9680504754739,0.565428696481832
"Epsti1",-1.72843979750303,1.26427768112521e-21,9.02556343121821e-20,516.588083168477,146.164013188637
"Xcr1",-2.78434195640281,1.76321420227721e-21,1.25418192822848e-19,1.36962954293057,0.187192836550548
"Ifitm2",2.74819652278773,1.81853987049185e-21,1.28886551398902e-19,12.5183943278316,83.1594891183573
"Iglv2",-5.46864490388896,2.01449087072817e-21,1.4226073659761e-19,46.9191686403042,1.01485205243089
"H2bc8",3.62841727290194,2.33115218268488e-21,1.64032901973009e-19,1.3933794448585,18.611821792393
"Smyd2",2.17820416229585,2.83805083209784e-21,1.98987906913374e-19,1.32628664138584,6.30769207531058
"Acp5",-1.7522727853637,3.18128087953765e-21,2.2225945276542e-19,296.327975830959,84.5384919381753
"P2ry12",-3.58671910006681,3.28113547107182e-21,2.28422877901e-19,9.31329014751438,0.605483788740175
"Ociad2",3.32688015471019,3.32092658393225e-21,2.30376080197025e-19,0.310894963036211,7.0660376519054
"Rcan1",2.46927314771861,3.40532802478159e-21,2.35399295008846e-19,0.47575065605106,2.67937226129963
"Spin4",6.8845600551082,3.43643065875259e-21,2.367158129566e-19,0.0080235862351744,1.05205128557409
"Ldhb",2.22231103934103,3.52040444305314e-21,2.41652377713354e-19,3.31712157001653,14.9205188517106
"Gstm1",2.1813519521168,3.95712544460717e-21,2.70323173379332e-19,2.91089576395613,13.0390045676135
"Ypel2",2.69722892470363,3.96562112536917e-21,2.70323173379332e-19,0.502657390242917,2.47110771315247
"Anxa1",-2.04490367611747,5.52631073809212e-21,3.75406686540569e-19,74.4722657451469,16.4642018370507
"Drc1",5.54381594063146,5.76791053047046e-21,3.90467653566193e-19,0.185432330869739,3.18674158992678
"Ccdc141",3.26653255605138,6.09133514370764e-21,4.10945331756936e-19,0.528505421799062,5.1191323439963
"Pea15a",-1.92401695019673,6.69752778475346e-21,4.50294059829726e-19,51.2110217971703,12.7726145780606
"Nupr1",3.26876136251902,6.95538244171763e-21,4.66034362101708e-19,1.38204813353502,13.6666198997641
"Oas1g",3.60563021002035,1.01070450002511e-20,6.74903086547382e-19,0.434190798825556,3.71850118345558
"B4galt7",-1.44373695055252,1.14001839597796e-20,7.58672581350488e-19,37.0514541521833,12.9821585399493
"Hmgn1",1.68761368764203,1.48995619508836e-20,9.88203379120767e-19,32.6296132708768,94.3325403126398
"Frat1",-1.65295834129073,1.51337239904183e-20,1.00035444235654e-18,13.8439727213223,4.15624851127487
"Csf2",4.82041970701954,1.8367735913515e-20,1.21005164917492e-18,0.158444808943765,4.53213024511307
"Unc5cl",-1.97659305100668,1.85633283368814e-20,1.21884702979818e-18,16.1218228211346,4.32381029095821
"Ccl6",2.39137321422417,2.21726671359794e-20,1.44942508524433e-18,12.3753957167125,64.6152346670626
"Ccr3",-6.89781716655917,2.22227460604393e-20,1.44942508524433e-18,2.41219877599302,0.0168158627459886
"Reep2",3.01646429106367,2.37748773602618e-20,1.54552447793596e-18,0.355925077423383,2.93576408674345
"Cenpk",1.76671461029498,2.41606447944369e-20,1.56541841123559e-18,7.49443059966728,27.9012816125719
"Tceal9",1.49647652429434,2.43968187384225e-20,1.57552087326549e-18,30.6443085829616,86.0825977406545
"Slc25a42",2.00868781370785,2.70079640788057e-20,1.73842737965611e-18,0.728247361847915,3.15572456543001
"Spry2",4.34809274253551,2.73396563085904e-20,1.75402657728839e-18,2.27345125207709,46.7287623916003
"Csf2rb",2.19062188681491,2.93964811018586e-20,1.87984272635729e-18,0.677927708845125,3.01987949106313
"Rtn4rl1",-3.06448563815833,2.95479064882239e-20,1.8833912343403e-18,1.71995014114452,0.191093386567748
"Nhsl2",-2.51838675276034,3.00461929437034e-20,1.90895423906403e-18,1.40447598524376,0.194269688342801
"Snx9",2.45161799183846,3.25211704810142e-20,2.05953425446216e-18,0.437707711370872,2.32831274366985
"Ext1",2.1369095182945,3.60697718810239e-20,2.27691884748637e-18,0.54060596745812,2.89708949647164
"Snn",2.28087953230325,5.07387208624429e-20,3.19263643580602e-18,0.839475675378765,4.12856645288388
"Hopx",-1.74356784676611,5.74505154282166e-20,3.60341379836022e-18,21.1962656652659,6.07119151323292
"Cyp2s1",-3.79556476552623,5.93711050576339e-20,3.71201762576901e-18,1.32739178953368,0.205111239660679
"Lair1",-1.93147529850755,6.52895351326407e-20,4.06909255150477e-18,38.6915413621172,9.61945493877828
"Slc2a6",3.34410540037508,6.68401752168624e-20,4.15255164511849e-18,0.445204372622037,4.4802487424864
"Thap3",-1.71082480577593,6.86250719065985e-20,4.24999183492221e-18,117.596317556882,31.5111181412576
"Slc16a5",-4.25032282019581,8.38809273352862e-20,5.17846026869918e-18,3.72882152730538,0.199943852090389
"Clcf1",-1.65660437153181,1.02889203609637e-19,6.33204026728652e-18,9.50552208397954,2.98496238182131
"Igf1r",3.11042748859362,1.06236757201134e-19,6.51762505428958e-18,0.128163819361729,1.09374240551618
"Btf3l4",1.3849021716317,1.18413851003789e-19,7.24205832681119e-18,26.9380068258321,75.2778925020656
"Ptpro",3.25582345982098,1.2478671607993e-19,7.60811431702232e-18,0.646851220869762,4.1972153919825
"Ptafr",2.57777320850938,1.35963832774158e-19,8.26390701245287e-18,0.718323701706102,4.23362832820365
"Spin2c",2.42412276317074,1.51706787704807e-19,9.19230758092829e-18,3.20922580926135,16.8844429518997
"Fosb",4.0789985847253,1.56562868459116e-19,9.45736071873652e-18,0.0716199653959873,1.34148923600831
"Gnaq",2.70406714843694,1.58421672112772e-19,9.54028916232497e-18,5.50941945707013,10.3107171129821
"C3",2.70144678912806,1.94322823502234e-19,1.16665005229231e-17,0.471836391643044,3.80753567487305
"Penk",4.70997843260983,2.11539876806238e-19,1.26614355532319e-17,0.123894455891643,3.66813570529733
"Igkv8-24",-5.38313091499773,2.19921406588045e-19,1.3123091349959e-17,16.3163502644631,0.333257636319318
"Arhgef18",-1.79920134038273,2.71462700992633e-19,1.61495628663254e-17,22.0886786793703,5.44099777856676
"Fas",-1.80492163076248,3.1435229339896e-19,1.86446049063698e-17,78.0577670381087,20.6341912962595
"H2-DMb2",-2.85538007812755,3.34455257139169e-19,1.97771855667354e-17,13.3982823759909,1.77832669992842
"Trim10",-5.62218321842177,3.37588087353282e-19,1.99024904832421e-17,1.71860645730955,0.0331875363937118
"Pxylp1",-1.82254873832228,3.45850067589398e-19,2.03285285236978e-17,13.3773199570498,3.42634714649736
"Prdm1",-2.43928046762208,3.54861200534837e-19,2.07959256385072e-17,3.02338620023966,0.500617140862203
"Slc17a9",-1.49781929666237,3.6619864273686e-19,2.13964635541965e-17,26.1757786877308,8.43361230013091
"Gab3",-2.62179357320172,4.02791267782087e-19,2.34646829943559e-17,27.167735531638,3.94147421102418
"F2r",-2.4760143956301,4.48067139451588e-19,2.60250120760757e-17,20.9535115396545,3.43720367795609
"Dlg3",3.09012096317031,4.80237863365186e-19,2.78112971492192e-17,0.158887400581199,1.22596985602375
"Iglc1",-4.77638283285687,4.87296382068236e-19,2.81370663904812e-17,50.7946166567352,1.84251193288523
"Ly6d",-3.27021132232284,4.94183705251128e-19,2.8439743890756e-17,32.4714799111325,3.29159470544517
"Stim1",-1.34183437734081,4.95435636238719e-19,2.8439743890756e-17,26.0896218352393,9.98470609911262
"Slc7a1",1.70170449265276,5.11396152967965e-19,2.92703477407204e-17,1.69430911002709,4.77906010409576
"Adrb2",-1.74928625354345,5.49549546802966e-19,3.13626648338251e-17,8.74891271957999,2.49444852584407
"Hspa4l",1.98815079984729,5.74415788242579e-19,3.26867558109516e-17,4.34176695905828,18.5058092004212
"Tfap4",1.91298987760021,5.93490455298991e-19,3.36745798220514e-17,1.42314503506702,5.37641333948606
"Parm1",-5.17471842588505,6.15005648718451e-19,3.47947864427684e-17,0.532195082340153,0.013182158751992
"Actbl2",7.72359111726989,6.6241267908657e-19,3.73692118270906e-17,0.00750145167467983,1.79151550825402
"Rgs10",1.70223972522245,9.30932762820317e-19,5.23669684804827e-17,44.2922957434649,144.980298511394
"Cd2",-2.23543910691712,9.63262178228646e-19,5.40307516656708e-17,935.156846926035,191.768974155865
"Igkv1-110",-4.82783624515528,1.07974787229317e-18,6.03920519340728e-17,20.9409752731832,0.67339349630961
"Iglv1",-4.94745855068993,1.11783475255076e-18,6.23446927899904e-17,61.0052056863067,1.97222210878269
"Fbln1",4.54515916444072,1.18368274431119e-18,6.56442362607833e-17,0.0475517609099945,1.58675833866741
"Mrtfa",-1.33926551580141,1.18124795071416e-18,6.56442362607833e-17,27.0906771491268,9.444567203424
"Grap2",-1.44975484810422,1.33243254334802e-18,7.36853963126994e-17,32.6553370092596,12.3776959491779
"Pnpla7",-1.86848397959844,1.37649178823141e-18,7.59081089510085e-17,21.5112532544208,6.19622629943022
"Gm12216",-2.06301638322723,1.65585595382251e-18,9.10581627043236e-17,21.3956106173681,4.44403534991691
"Olfr1351",5.59460759955721,2.00790324975973e-18,1.10109375975651e-16,0.0208659974281274,1.02277270772978
"Gucy1b1",4.65921394793819,2.05769453161573e-18,1.12525512659276e-16,0.0615207150123764,0.850416529892318
"Rasl12",-3.27689717623807,2.20787412602973e-18,1.20402735672821e-16,1.32747862760692,0.134327000849647
"Cela1",-2.70631059715774,2.26624952692665e-18,1.23243796987878e-16,6.79866410868476,0.91654554362301
"Krt80",2.4689598216135,2.31841778802776e-18,1.25732535951826e-16,1.32925588174802,3.78121808177862
"Gm49391",-4.40225849172811,2.40288919508483e-18,1.29954602418472e-16,28.0186624919392,1.25619747532244
"Slc2a3",-1.97532101659457,2.68092579764519e-18,1.44593228734534e-16,39.3316714011421,10.0167563143981
"Ifitm10",-1.83572463888657,2.7001638245144e-18,1.45231825213333e-16,24.5117999490505,6.39783765505938
"Ms4a4a",2.31392904377978,2.73879154166746e-18,1.46906982366163e-16,6.97557229968922,33.8665469349067
"Mettl1",2.22903878235756,2.98245571755309e-18,1.59541064433249e-16,5.47669217469853,26.0667379703585
"Farsb",1.49786138303107,3.61287705026031e-18,1.92739136550844e-16,37.2002047005026,100.871607466427
"Gar1",2.02972102825147,4.06802941067048e-18,2.16432394011607e-16,5.1831553924237,19.6580480672424
"Lfng",-1.64785446790381,4.19898953722354e-18,2.22796115121007e-16,34.2836099926979,10.4927107217465
"Tgfbr2",-1.48612300095375,5.32632571478797e-18,2.81850206018106e-16,8.7827833106449,2.92741563572591
"Fam149b",-1.7927300846246,5.43441786550043e-18,2.86057201419308e-16,131.266639282131,28.5310980633208
"Spock2",3.03607685502657,5.43497025924012e-18,2.86057201419308e-16,0.16558613245675,1.411600233334
"Mamdc2",7.48053243670401,5.75473468466966e-18,3.02077409971751e-16,0.00667185738398536,1.20650587084397
"Tnfrsf26",-1.71099390998499,5.87188958173663e-18,3.07405163383076e-16,75.8082859737332,21.5446998775411
"C1qa",-2.52756987126908,6.11183071535912e-18,3.1911558671258e-16,7.83371543751891,1.25001922103475
"Spic",-2.84976666403827,6.89955106028041e-18,3.59289088635079e-16,13.637826988302,1.27934175387551
"Elane",-6.19811060938635,8.19496817543725e-18,4.25618029683027e-16,3.75588559112946,0.0449839224981296
"Cd1d1",-1.60616153432602,1.08591482254513e-17,5.62498147657153e-16,31.2771055616776,9.03407053336348
"Hbegf",5.07461810732289,1.1038671716273e-17,5.70292639825978e-16,0.0263964475917296,1.09205927434849
"Selenom",-3.37536587158387,1.12239150939652e-17,5.78340947833921e-16,7.4363366643661,0.644547044135876
"Fam160a2",-1.60673970186883,1.22296390540076e-17,6.28513806042613e-16,9.60185724507157,3.29907487053216
"Pou2f2",1.68149505864124,1.30881419499567e-17,6.70878336192038e-16,4.63928454897122,16.1129328858609
"Ifi208",-2.70802121934956,1.46918753065036e-17,7.49171158486439e-16,25.3943426982002,3.49380873430494
"Znrf3",-2.05967835385492,1.46774513732013e-17,7.49171158486439e-16,5.91729440075013,1.31119289032646
"Soat2",-2.26042385434487,1.48963920932499e-17,7.57632045530262e-16,3.54983342390852,0.71147970985729
"Galk1",2.21619280357279,1.54974935836157e-17,7.84141221735936e-16,7.83456520650649,37.3451945751703
"Rnf166",-1.40648476858918,1.54721165013545e-17,7.84141221735936e-16,46.8049916741276,16.2565141545221
"Ostf1",-1.50179246375765,1.5876674967543e-17,8.01261909930086e-16,344.456560114759,115.192117716874
"Klhdc2",1.63840916174993,1.819671575526e-17,9.15994676172473e-16,3.66005425833623,11.3213376312537
"Gzmm",-3.13927079478724,2.59676822985544e-17,1.30383002272435e-15,100.22080794801,10.5822005242049
"Hdhd5",-1.67802499378017,2.80974683191904e-17,1.40716708684272e-15,30.0420522253435,8.82984749926236
"Serpinf1",3.44898683431996,3.03011592966742e-17,1.51367012547661e-15,0.367689876759265,3.82530422653147
"Ccdc88c",-1.69834416731862,4.01278989636697e-17,1.99946932095118e-15,16.2888212750855,4.38095256490184
"Bnip3",1.69153368465579,4.31098269260949e-17,2.14261296762809e-15,3.44804169480129,11.0876145844324
"Lime1",-1.87255105064079,6.97830069732342e-17,3.45954543661246e-15,541.730633854647,142.010038488732
"Btg2",-1.48520383950565,7.20597113420788e-17,3.56301782775735e-15,141.921948350928,48.1008943892352
"Nbeal2",-1.44285790878151,7.22331446336301e-17,3.56301782775735e-15,9.53985231424459,3.36550728552073
"Kif15",2.02866854101067,8.32767398364653e-17,4.0974660563145e-15,5.55141323662303,21.8659980958622
"Atad5",1.51609242225034,9.32363235276361e-17,4.57603875873638e-15,0.757369381119891,2.31702766031609
"Il20rb",-2.20273536947709,1.05446855015475e-16,5.162425580209e-15,3.09234662628607,0.644546814617938
"Upk1a",2.54408529918936,1.08137851879274e-16,5.28100076640278e-15,1.43737952810443,8.77952639309277
"Sema4a",-1.79425342667958,1.15365112319247e-16,5.61996993809292e-15,75.477356403839,19.9814019583169
"Lzts1",-1.90856346250883,1.17027363674756e-16,5.6868346625317e-15,2.06797805757159,0.603026606594691
"Pecr",2.3749654209254,1.18689619742818e-16,5.75336941923707e-15,0.994164940627139,5.06720530612562
"Elovl7",-3.47581602036796,1.32475564187417e-16,6.40581348799844e-15,3.31149534219313,0.255393250094967
"Icam1",-1.41621410510101,1.49945895008978e-16,7.23277103394659e-15,44.0757942303125,15.7134241251661
"Ehd2",3.26150417084672,1.52025172770177e-16,7.31246192614991e-15,0.0947972898817901,0.547323287427474
"Nop58",1.63832916029308,1.5234295679479e-16,7.31246192614991e-15,49.6049584468556,148.3656625002
"Bank1",-2.3655414357766,1.74158664558467e-16,8.33922659173614e-15,3.34682313984164,0.62262066793546
"Bach2",1.97793939946773,1.77661113250678e-16,8.48623594972581e-15,3.108064372004,8.41812631268327
"Fcgr1",2.67024622209889,1.78871519839251e-16,8.52331475117518e-15,1.05168375345414,7.49013712885978
"Clu",-3.30696099586222,1.85550258191707e-16,8.8201517404833e-15,2.13437264064682,0.1850317845976
"Ttc27",1.432923091495,1.90940088412941e-16,9.05443433749483e-15,5.68952658917058,13.3396683088499
"Ube2h",-1.2979570969377,2.22497679075735e-16,1.05254805677466e-14,64.3049253283741,24.8555438310184
"Slc9a7",-2.81520664661753,2.27618852249258e-16,1.07418589119169e-14,2.30104551835475,0.27894962887203
"Ces2g",-5.20726149065265,2.48908272352865e-16,1.17183865775334e-14,0.79753570202499,0.0200877889956837
"Tcp11l2",-1.82946215774883,2.59645489653837e-16,1.21946417533113e-14,133.766235236586,34.8361120791783
"Slc1a2",3.63114165530931,2.80591983602252e-16,1.31469733223852e-14,0.162440493827388,1.84801857219226
"Xdh",1.34802547470173,2.82639496953362e-16,1.321137762902e-14,10.109526882472,30.2764535831117
"Orai2",-1.42577755638436,3.13372510055265e-16,1.46131332954987e-14,35.5529615672981,12.8734531068531
"Mindy1",-1.49019804806261,3.15607529541194e-16,1.46824810899354e-14,12.1910733987132,4.28954644658288
"Pcdhgc3",-2.20789396717003,3.19521403783466e-16,1.48294189103475e-14,2.62178724508227,0.542397222241703
"Smpdl3b",-2.09761337120818,3.3642498465292e-16,1.55771115535522e-14,14.9093735114493,3.18343966842122
"Supt3",1.69294718426581,3.86146204643412e-16,1.78372289166105e-14,5.69442143832348,19.7461249975211
"Mtx2",1.42332640758299,3.9061090224775e-16,1.80011108754174e-14,4.40176240798064,10.9075034990199
"Itgae",-2.51826361859383,4.06960286669113e-16,1.87106425009087e-14,1.52343099102536,0.252513166361188
"Creb3l2",1.94166814007274,4.17628864493253e-16,1.91562847376905e-14,0.282353895481943,1.12540916335459
"Slc22a15",2.67359052272667,4.21540087275103e-16,1.92906177001977e-14,0.356581315588332,2.48617835098563
"Slc35d2",-1.49916226173284,4.25883882672214e-16,1.94440753130719e-14,26.1631643538755,9.08222212894937
"Cacna2d4",-2.23794241284167,4.29998135296485e-16,1.95863651789805e-14,2.13712689860299,0.386635942246128
"Hk2",1.67049142401075,4.44015335401027e-16,2.01780302421133e-14,1.6546392274442,6.04531570384079
"9930012K11Rik",-2.25578309098972,4.53591235799373e-16,2.05655961690838e-14,7.66567257651793,1.66254516047158
"Shmt1",2.66389939690906,4.92436122670729e-16,2.22753593554649e-14,6.81772725042605,40.9365473533078
"Plod2",2.29961187362714,4.9382452432827e-16,2.2286811635891e-14,0.443763183072277,2.15484809201527
"Slc19a1",1.9312088374197,5.03832630233642e-16,2.26863353136396e-14,8.2534581453988,31.5677143022067
"Card6",-2.42073161559004,5.16072193044208e-16,2.31842775602835e-14,11.0598872730348,1.52723368848219
"Lif",9.58860172472623,5.20234797141119e-16,2.33179213184348e-14,0.00181907381913658,1.86574183206907
"Arhgef37",3.05167400566779,5.56019594216878e-16,2.48650949286236e-14,0.0731626346740615,0.525304521280388
"St13",1.25684987852453,5.89530797510293e-16,2.6303792310732e-14,60.1608697288701,140.449170421528
"Themis",-2.53945126357438,6.04373823341846e-16,2.69049136050955e-14,65.9332434824962,10.2298561525727
"Flt1",2.85002866202499,6.41001614257217e-16,2.84709133282753e-14,0.122118839033113,0.719413934826023
